positive,negative,neutral
19.72912810742855,0.010000003385357559,999.1804361343384
1.2165895896032453,12.06377986818552,999.5927214622498
90.10298550128937,0.4542184469755739,826.7217874526978
3.4934247378259897,4.765199031680822,997.6868629455566
90.10298550128937,9.135636501014233,999.4907379150391
3.4934247378259897,13.646835461258888,1000.0100135803223
90.10298550128937,17.452487722039223,998.4121918678284
3.4934247378259897,0.010000003385357559,430.1573634147644
90.10298550128937,0.010000003385357559,998.6429810523987
3.4934247378259897,5.07033197209239,826.7217874526978
90.10298550128937,0.010000003385357559,939.923346042633
3.4934247378259897,0.010000003385357559,880.807101726532
90.10298550128937,0.010000003385357559,956.6442370414734
3.4934247378259897,0.010000003385357559,941.6641592979431
90.10298550128937,0.010000003385357559,998.0832934379578
3.4934247378259897,0.010000003385357559,983.6069941520691
334.59946513175964,268.9514458179474,999.4215965270996
896.2613940238953,0.010000003385357559,1000.0100135803223
0.7654056535102427,0.010000003385357559,989.0230894088745
90.10298550128937,0.010000003385357559,1000.0100135803223
3.4934247378259897,0.010000003385357559,998.9112615585327
8.857354521751404,0.010000003385357559,1000.0100135803223
1.465063076466322,0.010000003385357559,998.1998205184937
90.10298550128937,0.010000003385357559,239.35934901237488
3.4934247378259897,0.010000003385357559,377.5506913661957
90.10298550128937,0.010000003385357559,995.4004287719727
3.4934247378259897,0.010000003385357559,992.1941161155701
90.10298550128937,0.010000003385357559,1000.0100135803223
3.4934247378259897,0.010000003385357559,998.8764524459839
90.10298550128937,0.010000003385357559,1000.0100135803223
3.4934247378259897,0.010000003385357559,1000.0100135803223
90.10298550128937,0.010000003385357559,977.0326614379883
3.4934247378259897,0.010000003385357559,1000.0100135803223
90.10298550128937,0.010000003385357559,1000.0100135803223
3.4934247378259897,0.010000003385357559,182.4355274438858
90.10298550128937,0.010000003385357559,997.53737449646
3.4934247378259897,0.010000003385357559,1000.0100135803223
